id_client,Probality_of_churn
1234,0.054858419551643854
896,0.005416273541433151
4875,0.9768394466560104
2640,0.3068195728711097
1564,0.9966596636966049
3011,0.00570182522161198
6689,0.019516307313675277
1821,0.7147742727144569
3162,0.23572625953493626
3445,0.06694714789460925
4912,0.45379620164933077
6763,0.019696152647668302
4845,0.23731209906660045
1337,0.026515629642888987
5966,0.9023788321291756
2881,0.03827111617543056
1086,0.8109521787264667
4606,0.062124656869887884
3301,0.915250093808645
5661,0.1103975928946526
533,0.12162856608539367
5270,0.07042422627547885
3792,0.9914896531066935
1789,0.0696944787598186
6843,0.9339970689862187
4376,0.14929772189824286
2823,0.013104011923644465
1983,0.12034670087249848
6420,0.10969722370335054
4660,0.1920282312966306
4951,0.3975332024356928
6717,0.33428125703011596
4611,0.007383627323105329
770,0.09805586543980577
1015,0.17318201376608017
4876,0.9921717360821314
4832,0.0016838283394080375
5105,0.962573387225799
913,0.10752533882911872
5587,0.10252827697078282
5205,0.1288459740484172
1644,0.04858704977690047
1216,0.017733954670987654
455,0.6649040192476029
3531,0.010377415341939486
2827,0.4721972423130539
125,0.2179865491757628
6572,0.012583484246663501
4461,0.2170666092036683
1425,0.3641224633832191
1809,0.6425035229385285
5358,0.09924246478631471
1883,0.2014687827273976
6391,0.020565196166118314
6104,0.032601436021598915
6195,0.9794090540703912
3353,0.45181113689694247
6212,0.2257327748015571
1656,0.39514717051281
1515,0.07171678989716462
1910,0.3231012346250942
6847,0.06957230017348455
6029,0.19791564841033144
5925,0.17809275922368437
5447,0.43152218897517164
6720,0.008757601720223312
5993,0.29141866801671734
6631,0.11131435760080595
2204,0.033468150155166645
6137,0.21944264312144474
370,0.026107040959687734
3599,0.03716069640575017
935,0.7494972800466152
6884,0.9926826387708976
3394,0.04830189856977712
3461,0.02426253266913326
5306,0.9886345042647406
1537,0.005831852612628083
3126,0.13863757742172939
4635,0.005999228917375314
4670,0.008573274484439907
761,0.38035428924564263
1220,0.0037773983439690242
5731,0.1928471977680059
1736,0.14354615314270142
1700,0.008489598824414238
406,0.0030321628396263365
3898,0.004055489853401221
4131,0.2078971608291948
650,0.9914424124496284
915,0.9773188202715919
6963,0.23438988885662085
3078,0.8937958465573514
4514,0.23085851832537657
4324,0.08332180092538234
5765,0.1751282141742921
721,0.005678783239087893
2209,0.057009062385672674
5974,0.03426344766027134
4785,0.5497377478962355
1156,0.013700733881724872
6204,0.1354977529484214
930,0.4211095625849286
357,0.04385486476743831
5033,0.35170134482207926
5987,0.06145872975558907
6765,0.0009897359825428356
2549,0.02456096994052576
3661,0.07953639827422063
6698,0.08350997380885389
3451,0.02629861536161571
3147,0.4383250879652487
4602,0.03405536351624892
277,0.016977540675577815
1445,0.15720719492923266
3076,0.9636195040470295
6908,0.8098493447234031
1469,0.9366885932777029
3529,0.17814392226761894
864,0.32172465182598503
4088,0.9797495905951392
6202,0.8726018228358885
2906,0.07731713710619927
212,0.004446670859797939
1827,0.020592952579809493
6107,0.1119264689802389
1437,0.047098569228101454
1413,0.04565536828336023
5157,0.2565296182218049
468,0.013871014040412287
3567,0.41416376572667885
5462,0.011115139305944799
4935,0.035658022720045944
6249,0.8114066037052321
4761,0.0010959854135999406
3368,0.15203819407795308
3747,0.49997188237769347
2816,0.13799132107596937
491,0.22639907919881616
1365,0.07789920329622144
4565,0.06263738861855148
149,0.1725568255703991
6087,0.04352127191239573
760,0.37435071981658197
5046,0.08178743014166617
2253,0.020057214858862343
3122,0.0008617607880883761
2624,0.11049171695392467
6535,0.276230673899159
2257,0.0381952344215799
2634,0.7781739355866176
5078,0.006925754029496166
1394,0.17492365365310988
1496,0.03756320120206332
1989,0.06393890794606757
2357,0.024313951204795372
2458,0.16951470330963517
6359,0.058080492235306265
1388,0.11915843420894842
2562,0.0033454217801278012
6551,0.057029046178590434
4714,0.012998322733996924
4247,0.04953172386474044
836,0.0050920578890565225
5282,0.9946651268592868
5180,0.004138040540736627
5344,0.005343429454272907
875,0.5672133543537589
4142,0.017834897644375444
3842,0.06481413202792417
5531,0.07207983194563897
6868,0.785151703715116
6474,0.00915247907276515
6663,0.3349942974247288
3298,0.14863947441511294
5266,0.02790546060834444
1215,0.9878550994174825
4557,0.009501579465444625
6566,0.02190656269946575
4031,0.03841022017085631
3013,0.08321626729780106
7042,0.04806427617867605
1473,0.987949320737427
4589,0.05844624397478006
409,0.012904236118652273
6238,0.10935261525917926
5418,0.3970068729307871
1409,0.0848806577808778
1327,0.13605792220809582
1629,0.0032502026026892464
5049,0.15775813462703342
1997,0.0046213568012116665
2917,0.008338451101859445
4097,0.014267405671529605
3868,0.47957670659583435
5726,0.03334696481959519
560,0.16500875634505685
2500,0.01571324462843575
1602,0.5722883062015528
503,0.11554324587469664
2544,0.14375576189020386
6365,0.8602219013642428
4579,0.4447558579534286
295,0.22496497859785802
730,0.7884098429453413
934,0.25216727213353435
4229,0.014206672822215731
2385,0.5177140990893976
3723,0.014201178390313127
1979,0.011748734095768187
5615,0.9066417036916331
5501,0.11475663349098143
743,0.0021867101009633615
1596,0.5231684719028004
3749,0.9872454435526821
161,0.4211993611546757
4993,0.011339380109158297
6699,0.003497924308771281
6584,0.003123016678262211
4898,0.38855735000961933
6064,0.9784646238421729
4344,0.033356735911065145
299,0.9511265060063532
1769,0.043185601340783177
6501,0.09981347594928647
6042,0.02596016679442823
4974,0.9625408243053165
3770,0.0032327458979310264
5233,0.9919729499321512
3924,0.8792584814207155
2084,0.9361594854708828
1233,0.0038523803566685106
6782,0.3047613552169349
6441,0.07212276706207534
6342,0.44151145965488
5936,0.02691705864727315
4012,0.5518944701365642
5227,0.6263116766501481
2986,0.05085611197775491
3889,0.13387065594864964
4818,0.13287698245167678
1258,0.012684297899116358
4122,0.05535341912389212
4283,0.9216054882791891
5832,0.9836776441375652
3335,0.1575592563269959
2345,0.1418078295835477
49,0.0005269731061555387
2815,0.9935903388745461
1482,0.18685267952294732
3100,0.08971862557771816
1232,0.10280408718937208
5106,0.03524369670252993
5073,0.23394550654167345
387,0.165403400628107
6697,0.1331266173346599
4830,0.0384793517796985
4885,0.0437306280398977
6276,0.030792666407412107
572,0.016052557809549846
516,0.0967321021739553
5708,0.4175590390120528
2234,0.021199531045257288
2352,0.010661897896373363
1911,0.033504214811162024
2605,0.09525937432763351
5393,0.9873386481385598
1206,0.8154332222817748
1707,0.10818500119586004
6432,0.02925784490624602
1347,0.08583973408726304
6318,0.024779279969352832
4192,0.06769065848156627
1522,0.8455077913762938
2687,0.16702227364932076
3607,0.17319397759938499
4800,0.9148618707103304
2610,0.09978193062360899
3619,0.025803990262565774
919,0.5295930358511228
3995,0.31681178793851045
3116,0.09862295367992464
2745,0.8800744587972269
2652,0.23677617583718433
3840,0.011553217284646589
957,0.5491684690896915
2183,0.42950995834204087
1415,0.05285007097924399
5577,0.03987208888977058
6514,0.029640959965687705
5971,0.006732251999309936
6244,0.03131174769802097
3289,0.031832331244733454
6283,0.6924229775702021
5872,0.978749819210999
5976,0.1895793807968763
2080,0.0033734342074220264
737,0.04423817923010749
4647,0.2010423813188168
3839,0.05636566935551782
1174,0.11840019266316565
2701,0.012167111924407606
1136,0.00421316770437781
5057,0.33038930931355426
5984,0.985735939550623
498,0.6580114171781984
2773,0.1247300830539477
3280,0.0599550719387647
2730,0.21568975885297054
4119,0.027182291217225214
6680,0.863677411317573
4820,0.05299032644690114
703,0.22687027267977866
2109,0.06499552345039626
5452,0.017561108137420657
3836,0.038266213919688305
3437,0.12068830467788397
1487,0.12735867408613574
6596,0.013221288133867295
2167,0.9880473552433396
6573,0.07636352362177279
2008,0.9904842985188964
1993,0.32669430928149223
2339,0.9907681321762744
3438,0.07875495895049751
3790,0.8151770945824348
799,0.07662759356806859
5735,0.013081101053774453
2979,0.0989974624046294
6225,0.022621432047261664
4106,0.979608724444417
718,0.3442110966732727
6637,0.04866711861024112
382,0.010412973872606675
5080,0.2857153836222429
5749,0.028379572838864872
2147,0.028128171704558905
3838,0.5023805877812935
1779,0.8399471739493175
5259,0.6117074478337922
2165,0.06097270048372108
5224,0.27626624476141354
7018,0.975520302097859
3986,0.2063834873859578
1119,0.0407137563415109
4357,0.05702994754586819
4162,0.039655540116939746
4002,0.00509765759276917
6317,0.9947113439133116
5070,0.41936067686466466
5647,0.01661698883259799
4881,0.30304005567739845
5915,0.016633071882711653
373,0.15387484457752618
3043,0.7547040112209381
4384,0.5077094604518577
2657,0.2446447307185695
3256,0.005591080084855
6541,0.05309060569939187
3324,0.7435781539487901
6878,0.9929140353725837
4513,0.03385408004775662
6344,0.5260747603752293
6946,0.08219395736263135
6242,0.0639341538258913
3270,0.5784948861960756
784,0.025254966039094752
4823,0.9708444495626217
5862,0.2826249741662179
5636,0.32273559118271383
5575,0.02334192763867868
466,0.09980292349024902
2814,0.006895284204199082
5844,0.4115481822571421
6552,0.9802421383008166
6347,0.41781925624411603
6688,0.07025686825765436
4965,0.6660769688907487
296,0.0791001903657145
1914,0.34807233924653325
5201,0.13044315027020245
692,0.005694470231077642
6664,0.09512768153552319
279,0.18104748938916998
2306,0.8154332222817748
315,0.09274802219631063
3875,0.9582621945267448
635,0.05059235525883237
6321,0.027053896709964487
644,0.03537154929371738
2043,0.3720734825254609
4685,0.10282923215651413
2743,0.05277388885028066
4769,0.04039516997287803
2768,0.10605371678452696
6309,0.0020294723061271645
6232,0.9854436718532462
5051,0.18724811328105775
6925,0.028786881856672518
1036,0.017778637887259235
4665,0.045808736000263216
4706,0.9598259632365224
3274,0.5505543507144639
2259,0.008615814969510836
5048,0.07251010808691485
3746,0.9154670682899559
3581,0.031180530656577367
1494,0.19298703541998447
1341,0.9554073749081019
253,0.033815146265673605
6599,0.9819213072383259
6303,0.010874492205723833
4005,0.8481997827368779
3909,0.03603877769808616
1182,0.09384225211512096
2287,0.23496273841939785
2646,0.033552105843457906
3291,0.2027008525691379
3686,0.990670558979724
5810,0.9795409135008932
2409,0.22152336958719837
5395,0.9872666173418198
2895,0.0477561251262383
6004,0.021787597975062117
4910,0.08463622658085557
40,0.05743468788080305
4926,0.029547844052224995
6930,0.9924262304524802
5425,0.2106248829418051
2987,0.02006845091086845
6049,0.010656402224327942
5154,0.9782972874214657
3061,0.9871885382953055
5176,0.20707540755295975
1788,0.013494827676100243
323,0.09958055548160318
5410,0.11227396962058234
802,0.021867192296514248
3509,0.3087761909046664
7027,0.2778086123181954
340,0.1307357351283921
6609,0.9324381402516854
3363,0.07533892233027296
6531,0.0730648040149853
5092,0.07411093342071397
1828,0.008235626914771227
170,0.3914233426437808
1740,0.035366774251148606
42,0.005763436623433638
6536,0.4703039114271101
6791,0.16812623390503945
4149,0.756960918550577
2160,0.006644243657797408
4094,0.802117489390056
6742,0.001530062550954399
6070,0.029308896383634788
1491,0.11031313256009367
2787,0.005106927592114111
1518,0.08945179017626201
6134,0.2427546634638874
3383,0.9897909503808571
1773,0.0033100416568899367
2268,0.061541809923202344
3015,0.0456087311968767
6186,0.8801122246779729
2108,0.009790808989207776
5034,0.05078411661812799
1960,0.05474984514426436
4739,0.20232719375967406
394,0.38148117849210805
642,0.8741126609226224
2471,0.7445416858497635
90,0.208340910677603
859,0.008248631343353153
3187,0.050185757209091304
6335,0.029221218525490797
1403,0.020398204714031386
776,0.054910955048460684
2577,0.7437933658834459
5338,0.13840627180467097
3983,0.7201673208601721
4306,0.2683951512392706
3329,0.12131146202798404
2493,0.5806449282922242
2725,0.3413237454763078
981,0.04028802685290936
6151,0.2137893315857527
1228,0.1101674839310647
95,0.8179654142101112
2838,0.024205394860047576
5870,0.890364312271439
3448,0.9318216392002665
4848,0.9812432587887158
5586,0.033012702905915146
6071,0.021180232616960174
5706,0.9823028086348492
4742,0.0012306224383813538
4282,0.09596137824727591
425,0.004934088224546054
3417,0.08726936359656993
4272,0.5060723537444654
4607,0.15304737629809173
3286,0.4067029000449851
4634,0.027830465614356138
5989,0.773335747871096
6099,0.008590418130272138
374,0.06222676391237026
5066,0.076653471515821
5327,0.004337201013378638
6230,0.18164196802337618
5744,0.02357147460928358
6647,0.02312520366901041
2525,0.10046879689254076
5038,0.27901145280704326
6085,0.9687865734289294
1560,0.007700093002142396
923,0.005229774202319496
4971,0.1682196200881527
4083,0.33683369159206644
2902,0.4962755981853309
2427,0.42424248618083177
906,0.5516920508067288
4054,0.08856628124069803
1078,0.2704679644353271
6079,0.2745804407671056
1952,0.47339926874687965
3651,0.0010696687639439454
1697,0.011225830632314743
3608,0.40378381293979443
1819,0.03597071241526677
3844,0.03806005524891914
6840,0.14220350461313094
1131,0.29193605861158184
907,0.06057951015312463
5183,0.350283233434537
221,0.0014380513385032273
6927,0.30131992452386946
1929,0.4306651797427506
5413,0.39612246715176525
3045,0.03836469726165137
2169,0.047040102836919895
44,0.13250164935563738
2588,0.4774296120319157
1428,0.9856409776731412
62,0.0287661369538987
4322,0.25735065894348863
3069,0.24730879024697622
1017,0.004408429748307717
6229,0.005506879144793888
2653,0.009365127467371602
1493,0.5187214743821692
5540,0.8939759902087681
4623,0.027350039746475988
290,0.987425124131679
5362,0.0012733391134369056
1690,0.08820500140389956
345,0.6779160509699986
6241,0.3839928300567947
1943,0.158206002301384
1524,0.0013055637317319463
6525,0.002965542315328052
4284,0.056226987541286015
524,0.9834034992233118
4015,0.02133042570230015
1834,0.670099195055936
1154,0.017367563119183888
1266,0.38586912316709027
710,0.09648080874318364
1295,0.01860679327673676
1048,0.0221333456703494
5968,0.021964599608718462
3488,0.3489274897887576
3312,0.1536598162462228
6947,0.046042979522119554
5029,0.22841344585072182
5690,0.031206068442760523
5705,0.16724186820994796
3691,0.04298663492088551
4627,0.0038860850541666213
2832,0.04659022359088388
5581,0.07326068159368722
5016,0.6388429660796002
2744,0.1699831182118803
372,0.07380423454367731
2281,0.12190661215552988
5819,0.09913731681430339
3901,0.08331290413171301
2433,0.1288083077185217
6841,0.06321625775428606
530,0.10485338781330764
6291,0.02337414701603773
618,0.048444080966154685
6515,0.9256130076571751
3027,0.05783263651670988
5520,0.14727358414999947
2539,0.0007161587145157452
3332,0.36479717650470717
4423,0.008341999828697684
2735,0.13632828038060293
1686,0.09824847691214139
4293,0.9895302598540978
3919,0.7572217770453255
6030,0.7023172889205578
5141,0.04403792748974539
79,0.008779027280221365
5254,0.10775609320899542
1990,0.9885513375580508
668,0.9267510987331465
3881,0.020775204799305655
4549,0.4094487781388647
5146,0.6247242507986815
745,0.019108432495755993
452,0.015580655739203246
4478,0.12297572454416575
3623,0.01056940373585456
4160,0.010559333169189371
6005,0.18332661738410772
1113,0.2072186158982604
3895,0.017636413775490686
1474,0.10872382733008094
6033,0.6346169906050423
5614,0.010326235605653253
1892,0.5829830737406865
2589,0.8495693008788862
6834,0.03925588118004934
3786,0.3673138280547499
311,0.6399463668618908
1793,0.0013102096447081837
2016,0.9815466363401031
393,0.048280643778584494
2137,0.08996645235624497
2386,0.030728681906607068
5967,0.9927131167880509
3357,0.8301347971694555
2599,0.011767064486079858
754,0.7129821851437276
5863,0.9768449448864922
1041,0.008681100658898695
1506,0.02025304391812615
3242,0.19264328076438594
4057,0.008820599000934322
1254,0.019086573117379074
2174,0.005693826629254271
2524,0.0005391803865873791
2101,0.20768015057520975
2490,0.20940350313069653
6018,0.007235882997783787
5508,0.007752862794301312
1981,0.7986944859791976
388,0.07056078585060735
1651,0.9084233756441648
1630,0.500501414329847
4353,0.9918385691297057
2396,0.014457048189282359
4592,0.002877066402477873
4006,0.0014221336536193382
6257,0.7126074768475186
4733,0.7357593825448749
4180,0.515658866745796
1427,0.19633034088743478
3416,0.2082386794181392
663,0.03818123250568135
2978,0.07514061208488576
3249,0.30878775720596546
358,0.4210215127385847
6543,0.004579007789812462
6747,0.06980604482699136
1801,0.03189876479099792
1058,0.9471285000208296
3615,0.9837551120721492
1714,0.002420623962591818
2527,0.8050024673657359
5032,0.1822632286213519
3007,0.9746273925480274
6790,0.025611897708759282
2038,0.9793125848390297
4981,0.5812407833150367
1588,0.4522527149825177
6264,0.08850561750277898
5656,0.2662725691828299
217,0.062211872565940914
3751,0.040470008107680526
1534,0.002565736749086102
1302,0.006125849298039657
698,0.3146120353548961
3907,0.519017529750681
6374,0.00344327771890607
4698,0.04385556720813098
3255,0.017567548487462788
4759,0.6613281118186408
39,0.986325451192657
5926,0.2161897859347687
2316,0.0791763366476721
1025,0.025813565535592862
5298,0.05354546695113157
1891,0.1268551972977066
2611,0.6541255816010879
5337,0.06404779634958907
6153,0.00036735963005121144
3982,0.0015045830154322348
246,0.012474225071960478
3339,0.012174747685674373
5199,0.12983741739380286
925,0.035056639557676524
5620,0.12335582347584867
6184,0.207480419633371
3239,0.31710238165953997
6403,0.051107495122982266
6485,0.05934246793897184
2932,0.08227930415171204
1212,0.12993098917003895
4349,0.7897458265062556
122,0.9653090582334363
1528,0.2953311764507466
4158,0.02028744376260062
2470,0.00563912627932909
4292,0.554726970200388
3750,0.5133080513288087
4350,0.020732233745852344
4867,0.014964001927941806
5578,0.004482891791005528
1710,0.8137901253276337
2995,0.5124982305290987
6855,0.058510265698627675
931,0.006996590195989889
667,0.026684167140637753
2111,0.061597679647998164
2844,0.8781967406257538
5573,0.8267455632894822
5031,0.5729457146618758
1029,0.9943915226679856
5153,0.12805064204626693
5117,0.007508870739770107
1439,0.7983716744853048
1339,0.022604827338246872
5212,0.006542227982321985
1120,0.34701509761358346
6512,0.2925250147473535
223,0.22182888037663878
4953,0.05405380007728989
4019,0.9814239371135869
4475,0.0697900673931067
609,0.0879681468484545
6192,0.5183290239230193
789,0.0059943800180094
6480,0.061570849173272144
6941,0.010264559457099202
6676,0.051535259793799006
2347,0.03146757959520517
159,0.05629421304363414
1777,0.077548543917925
3153,0.016768076031718405
6434,0.98027152799394
2770,0.5707731655483141
5096,0.0025657586713165683
6926,0.9527101648745872
4276,0.42861647388104634
3676,0.20478554320789794
7000,0.007945180148742334
1356,0.623046543766789
3523,0.038946841945691306
2520,0.019341977071962668
1887,0.6186951142036103
5482,0.2098789859778454
3192,0.02408969631782689
585,0.996002438293545
6266,0.9864036073952746
4711,0.019587291863509163
209,0.046683330341465525
4406,0.02242120136873705
6154,0.03530711347660396
3914,0.02486199441587417
1586,0.023882981944325567
2449,0.12985344286597308
5940,0.012489300200353444
2960,0.980040348879982
6745,0.29477386053969173
3858,0.07600798378373384
4389,0.34001073648062013
818,0.9913242892854305
3589,0.06085780945872268
2762,0.16530759260749844
1510,0.005513390609803823
3364,0.9811990378093665
4680,0.19604968560819575
2401,0.11592654916039512
6936,0.8137257056829061
2771,0.05806438242205453
195,0.5211942027854135
3711,0.0013414352474975647
2337,0.297493514448589
4686,0.07889098395658689
5542,0.006238396232570598
4957,0.05256881720853341
1532,0.021557657293449127
3656,0.06416989028136501
5223,0.011431457298365833
1916,0.14253446215961854
2891,0.6823031026914695
5559,0.21090546467306479
1109,0.24417954344326837
450,0.0154578093951449
7025,0.29346343761462645
5635,0.16062587877704246
584,0.11655562439414421
6148,0.006947167120528273
228,0.13433242455906919
5845,0.45321640486661324
469,0.06686836815749661
4339,0.0077432839921889735
5516,0.2180772590107893
1224,0.4592699011997291
1948,0.5965796181808755
1386,0.006448386789677233
6402,0.004456082569447453
4020,0.04793182309336443
4248,0.065635295625653
4782,0.25299960477859174
6519,0.02296342125531411
1282,0.2658982058125843
6608,0.26882210806708934
1871,0.23339560389142822
3152,0.05702009346168277
3926,0.208140757297786
4239,0.003613502341101538
2495,0.028246477309741815
4899,0.08968671377524058
4090,0.012630162768170273
4633,0.0017435746651737164
798,0.19643538843282263
2794,0.03192688325413172
2122,0.10788366820392824
5618,0.04942856718717015
288,0.9753662268605774
1876,0.14330927690437498
5659,0.014075442259046366
2326,0.022677476539508946
6920,0.026042405822705027
2805,0.05547330734633775
413,0.08681124383903212
1909,0.07228788661679036
4157,0.017032986292454987
3906,0.8052884993552416
1934,0.6584162319158613
1436,0.5777736473340521
4168,0.04857534826058442
6758,0.015069518782441647
5277,0.5537407811979702
1014,0.8040477915102661
5715,0.41986515095150223
5116,0.9899294659293182
2469,0.016578718556684476
1855,0.0188611354579905
1446,0.43130304504858624
3963,0.0010802089823420387
2464,0.8457558903632031
6661,0.01317586696942265
5062,0.23602041288655473
3359,0.04746581629976673
2920,0.013747302754427954
2686,0.8436855549314995
4366,0.1559737393959502
261,0.9828324950657803
2395,0.5253350059660642
1675,0.4957621618821283
2438,0.9770091400478585
445,0.30074739199802136
1166,0.06746950619765027
3145,0.9927039816212357
1737,0.0830335554592531
196,0.05813635557541365
5891,0.5536952689809878
3458,0.9768224968069724
3891,0.011823323852797538
3127,0.3719433940266828
2516,0.5452460903972578
6736,0.013969362096194099
2492,0.3695524929641249
3880,0.025600181982649035
190,0.01212943576533497
4465,0.3275822826865885
4862,0.8281933406346811
602,0.0052648620498276155
5606,0.1024391580375661
4617,0.039842833548335795
6867,0.004953769438212353
264,0.08883648959475278
1767,0.12596439637816256
4184,0.9921453885939093
1563,0.7973395172689743
700,0.026610223103721707
5524,0.0430401907610407
3166,0.17742857314053725
5535,0.007578350255425871
6975,0.09855125422775797
1372,0.14121830334562355
6702,0.2339924668077078
1297,0.4128973015723887
3265,0.9780834783677306
2425,0.029264803444566206
3824,0.46652655095767315
3863,0.3319109105835943
2088,0.07844016623028674
4829,0.18287729722721677
5556,0.9882601135179377
6650,0.06167885034630164
2900,0.9941135894916072
2567,0.43841738580771056
2497,0.03542839454836642
6935,0.06285154374200948
3350,0.3291487850581014
962,0.4092922146286298
5145,0.0056785136799577815
2049,0.03727280667203792
2756,0.24388625528748714
397,0.18805649368360314
4783,0.018541825804150938
814,0.12260980160347813
56,0.05758468430645114
6161,0.39757140559617804
6483,0.20032150580079894
1251,0.9941305540384506
3988,0.024512440726817013
4310,0.00909902700009612
1905,0.012515118395605415
6510,0.1802027571749391
5576,0.4324765159607249
1190,0.44015774780627914
3618,0.0499169422372962
1813,0.3764038213587242
6015,0.22660988834215023
2561,0.02672933459363498
1681,0.009243824245928785
2864,0.18533489971231767
4930,0.48898617902446195
476,0.0585411038889728
996,0.14440458883533308
1189,0.21329165756890375
592,0.005864296962949054
6546,0.09199270630166732
4805,0.02044622137155328
4915,0.0572980999182064
3545,0.4190081546829083
2669,0.6993577178539384
5125,0.948248528073037
4261,0.026160619651830672
6330,0.17211131655569872
4863,0.016486408473329467
6768,0.045860763145041915
6066,0.9605227135945994
1572,0.6179063411943774
4268,0.31240678735760063
5215,0.024049874630244848
2053,0.15659324305869804
3887,0.9870070389556282
2675,0.011181746238990818
1300,0.08410435676426425
1390,0.004355977925187045
2342,0.16632594310905138
576,0.17836113300016757
3662,0.44334620846017586
6295,0.025217944000438485
7039,0.006590369281222683
3949,0.08836593985339283
6243,0.002812135530548176
6284,0.33157048343752804
2260,0.6326999017499656
1637,0.008086658767751822
2267,0.022181863101489254
2175,0.365257562429957
4780,0.39101862908658813
794,0.5703599683276468
2641,0.3911590941830184
4614,0.09642144265918029
2726,0.027210474549837337
1499,0.07356197683154908
4235,0.1840789187285729
5826,0.9904139121134085
2510,0.801067754538256
1239,0.11912093063620513
3103,0.9674984270088318
5536,0.45262649569783375
5743,0.030385434476037736
32,0.05404105529914665
2997,0.8891098329365448
628,0.0572529764915951
611,0.2145548017840344
4583,0.03398157507524392
2952,0.016255515711295816
6493,0.14040966000264846
3440,0.018247481360215867
623,0.025884029353189054
4008,0.12701465664029712
5886,0.02512526482836648
5072,0.7823936967198822
3603,0.3436680059037804
1706,0.008196141578661446
2412,0.1907864018393312
959,0.1032507794044951
2831,0.8205919047032256
4085,0.21378404806245635
5701,0.027462257252288375
4490,0.0975341144887288
497,0.006859871292939846
5642,0.06207349969415154
6983,0.042562161280331606
5007,0.01970765072773521
399,0.019862172067312257
740,0.030419506142914762
2644,0.9689419903671382
6832,0.013946150950979314
2928,0.017468661507344458
2873,0.5921370015558741
4523,0.8322794435771933
4945,0.026310239545832573
6564,0.028582600734906198
3199,0.006794552748220763
1099,0.0171368326810489
6760,0.4671998482265438
457,0.04182634995252371
4305,0.11169380400547167
887,0.2507984022529672
5000,0.23916714092339827
3951,0.033902785415233956
5849,0.014241088433187998
3104,0.7400267947934978
3057,0.08360000490917414
6503,0.0010837207318626053
2176,0.01487783684517236
1124,0.324898776990975
5315,0.37704059350243446
738,0.21925681849306478
4392,0.039921877434816434
6203,0.02727533987239281
1576,0.025299805326063136
6995,0.01626328366198636
4890,0.2982536922240874
418,0.356642683770798
881,0.021015907061723422
4354,0.012026637356843832
5504,0.9548093915536683
709,0.017778893034489245
2262,0.9943937182033684
985,0.9626381480832646
1265,0.08928439588887954
2839,0.024985731688528415
5673,0.007728098006232179
764,0.009111874040563689
4436,0.3994130783944093
7040,0.22259786796542666
2755,0.030801798841225993
2171,0.25103888157764265
4942,0.22236511221484995
6364,0.0981526684087568
4970,0.1815665996479916
3267,0.001447000983044164
5728,0.6251785882562528
6333,0.578422625989644
3062,0.43941599022057554
3307,0.02061013884674184
1806,0.03382209983444303
6237,0.6855898801122264
5225,0.06983603279704827
6889,0.6069676132047622
1087,0.048979204807164486
4713,0.1071933056353078
2521,0.9694570885636772
4697,0.22476335141164183
3064,0.4440016256426271
6247,0.05688159678541149
2912,0.18796433956383926
5834,0.03119764017586232
5996,0.005465031258101661
